order_id,customer_id,product_id,order_date,quantity,price,revenue,city,year,month,day
O01502,C0385,P52,2024-06-16,1,229.0,229.0,Mumbai,2024,6,16
O01503,C0042,P58,2024-01-02,1,165.0,165.0,Bengaluru,2024,1,2
O01504,C0186,P30,2024-11-30,1,849.0,849.0,Chennai,2024,11,30
O01505,C0447,P8,2024-12-15,1,925.0,925.0,Bengaluru,2024,12,15
O01506,C0307,P23,2024-04-14,1,891.0,891.0,Pune,2024,4,14
O01507,C0385,P30,2024-03-21,1,849.0,849.0,Mumbai,2024,3,21
O01508,C0123,P48,2024-01-05,1,235.0,235.0,Chennai,2024,1,5
O01509,C0489,P17,2024-10-29,1,849.0,849.0,Chennai,2024,10,29
O01510,C0156,P2,2024-07-11,1,806.0,806.0,Pune,2024,7,11
O01511,C0366,P12,2024-06-17,2,849.0,1698.0,Bengaluru,2024,6,17
O01512,C0485,P48,2024-09-05,1,235.0,235.0,Hyderabad,2024,9,5
O01513,C0099,P41,2024-01-30,1,820.0,820.0,Ahmedabad,2024,1,30
O01514,C0256,P4,2024-05-31,1,403.0,403.0,Bengaluru,2024,5,31
O01515,C0122,P13,2024-09-25,2,747.0,1494.0,Bengaluru,2024,9,25
O01516,C0139,P1,2024-09-21,2,905.0,1810.0,Bengaluru,2024,9,21
O01517,C0118,P5,2024-07-24,1,755.0,755.0,Ahmedabad,2024,7,24
O01518,C0430,P48,2024-03-28,2,235.0,470.0,Chennai,2024,3,28
O01519,C0307,P18,2024-11-09,1,764.0,764.0,Pune,2024,11,9
O01520,C0416,P13,2024-05-22,1,747.0,747.0,Chennai,2024,5,22
O01521,C0190,P59,2024-01-06,1,129.0,129.0,Mumbai,2024,1,6
O01522,C0098,P38,2024-01-08,1,755.0,755.0,Delhi,2024,1,8
O01523,C0310,P42,2024-06-13,1,973.0,973.0,Bengaluru,2024,6,13
O01524,C0450,P33,2024-11-03,1,891.0,891.0,Hyderabad,2024,11,3
O01525,C0270,P45,2024-07-29,1,466.0,466.0,Pune,2024,7,29
O01526,C0098,P57,2024-12-11,2,165.0,330.0,Delhi,2024,12,11
O01527,C0299,P32,2024-11-20,1,871.0,871.0,Chennai,2024,11,20
O01528,C0054,P62,2024-05-19,2,129.0,258.0,Pune,2024,5,19
O01529,C0263,P19,2024-06-12,1,891.0,891.0,Chennai,2024,6,12
O01530,C0355,P61,2024-07-01,2,223.0,446.0,Bengaluru,2024,7,1
O01531,C0358,P38,2024-06-24,1,755.0,755.0,Bengaluru,2024,6,24
O01532,C0494,P2,2024-08-27,1,806.0,806.0,Pune,2024,8,27
O01533,C0164,P23,2024-07-12,2,891.0,1782.0,Chennai,2024,7,12
O01534,C0378,P12,2024-03-05,1,849.0,849.0,Mumbai,2024,3,5
O01535,C0088,P1,2024-11-07,1,905.0,905.0,Bengaluru,2024,11,7
O01536,C0256,P25,2024-10-25,1,891.0,891.0,Bengaluru,2024,10,25
O01537,C0267,P32,2024-10-14,1,871.0,871.0,Chennai,2024,10,14
O01538,C0043,P12,2024-05-14,1,849.0,849.0,Pune,2024,5,14
O01539,C0324,P7,2024-12-25,1,811.0,811.0,Delhi,2024,12,25
O01540,C0469,P60,2024-03-11,2,276.0,552.0,Chennai,2024,3,11
O01541,C0223,P33,2024-06-24,1,891.0,891.0,Ahmedabad,2024,6,24
O01542,C0053,P61,2024-03-20,1,223.0,223.0,Chennai,2024,3,20
O01543,C0476,P29,2024-07-03,2,1019.0,2038.0,Hyderabad,2024,7,3
O01544,C0326,P30,2024-02-20,2,849.0,1698.0,Pune,2024,2,20
O01545,C0010,P33,2024-02-07,2,891.0,1782.0,Chennai,2024,2,7
O01546,C0450,P21,2024-04-28,2,466.0,932.0,Hyderabad,2024,4,28
O01547,C0465,P28,2024-03-26,1,471.0,471.0,Delhi,2024,3,26
O01548,C0252,P61,2024-07-23,1,223.0,223.0,Chennai,2024,7,23
O01549,C0020,P33,2024-01-08,2,891.0,1782.0,Bengaluru,2024,1,8
O01550,C0262,P15,2024-06-11,1,1572.0,1572.0,Ahmedabad,2024,6,11
O01551,C0271,P26,2024-11-29,2,373.0,746.0,Delhi,2024,11,29
O01552,C0103,P57,2024-12-02,2,165.0,330.0,Mumbai,2024,12,2
O01553,C0470,P4,2024-09-15,1,403.0,403.0,Delhi,2024,9,15
O01554,C0302,P3,2024-09-27,2,1019.0,2038.0,Bengaluru,2024,9,27
O01555,C0284,P6,2024-11-05,1,866.0,866.0,Bengaluru,2024,11,5
O01556,C0196,P44,2024-10-24,1,764.0,764.0,Bengaluru,2024,10,24
O01557,C0233,P12,2024-03-27,1,849.0,849.0,Bengaluru,2024,3,27
O01558,C0472,P57,2024-07-13,1,165.0,165.0,Mumbai,2024,7,13
O01559,C0240,P58,2024-11-20,2,165.0,330.0,Hyderabad,2024,11,20
O01560,C0274,P3,2024-04-19,1,1019.0,1019.0,Chennai,2024,4,19
O01561,C0498,P47,2024-05-03,1,176.0,176.0,Bengaluru,2024,5,3
O01562,C0026,P4,2024-12-16,1,403.0,403.0,Chennai,2024,12,16
O01563,C0173,P22,2024-01-20,2,871.0,1742.0,Hyderabad,2024,1,20
O01564,C0407,P17,2024-07-17,1,849.0,849.0,Mumbai,2024,7,17
O01565,C0191,P30,2024-10-20,1,849.0,849.0,Chennai,2024,10,20
O01566,C0375,P8,2024-10-02,1,925.0,925.0,Ahmedabad,2024,10,2
O01567,C0222,P23,2024-02-09,1,891.0,891.0,Bengaluru,2024,2,9
O01568,C0491,P6,2024-04-19,1,866.0,866.0,Pune,2024,4,19
O01569,C0237,P50,2024-07-28,1,176.0,176.0,Hyderabad,2024,7,28
O01570,C0339,P29,2024-03-12,1,1019.0,1019.0,Hyderabad,2024,3,12
O01571,C0272,P62,2024-01-02,2,129.0,258.0,Mumbai,2024,1,2
O01572,C0212,P5,2024-04-29,1,755.0,755.0,Bengaluru,2024,4,29
O01573,C0470,P55,2024-08-04,1,129.0,129.0,Delhi,2024,8,4
O01574,C0353,P26,2024-02-20,1,373.0,373.0,Chennai,2024,2,20
O01575,C0265,P17,2024-10-07,1,849.0,849.0,Chennai,2024,10,7
O01576,C0236,P5,2024-11-25,2,755.0,1510.0,Mumbai,2024,11,25
O01577,C0318,P45,2024-07-18,1,466.0,466.0,Pune,2024,7,18
O01578,C0160,P21,2024-01-07,1,466.0,466.0,Delhi,2024,1,7
O01579,C0019,P59,2024-12-08,1,129.0,129.0,Hyderabad,2024,12,8
O01580,C0181,P61,2024-12-10,2,223.0,446.0,Hyderabad,2024,12,10
O01581,C0252,P36,2024-01-14,2,891.0,1782.0,Chennai,2024,1,14
O01582,C0395,P17,2024-02-03,2,849.0,1698.0,Hyderabad,2024,2,3
O01583,C0015,P49,2024-11-04,2,229.0,458.0,Delhi,2024,11,4
O01584,C0493,P23,2024-01-06,1,891.0,891.0,Delhi,2024,1,6
O01585,C0150,P25,2024-05-27,2,891.0,1782.0,Hyderabad,2024,5,27
O01586,C0350,P32,2024-08-16,1,871.0,871.0,Hyderabad,2024,8,16
O01587,C0130,P34,2024-08-02,1,973.0,973.0,Bengaluru,2024,8,2
O01588,C0314,P3,2024-07-07,1,1019.0,1019.0,Ahmedabad,2024,7,7
O01589,C0090,P28,2024-08-17,1,471.0,471.0,Delhi,2024,8,17
O01590,C0075,P58,2024-03-04,1,165.0,165.0,Mumbai,2024,3,4
O01591,C0255,P53,2024-02-08,1,212.0,212.0,Mumbai,2024,2,8
O01592,C0315,P36,2024-08-05,2,891.0,1782.0,Pune,2024,8,5
O01593,C0437,P52,2024-11-30,1,229.0,229.0,Pune,2024,11,30
O01594,C0012,P45,2024-01-11,1,466.0,466.0,Delhi,2024,1,11
O01595,C0207,P7,2024-08-14,1,811.0,811.0,Ahmedabad,2024,8,14
O01596,C0057,P32,2024-06-12,1,871.0,871.0,Pune,2024,6,12
O01597,C0424,P52,2024-04-09,1,229.0,229.0,Delhi,2024,4,9
O01598,C0256,P18,2024-04-22,1,764.0,764.0,Bengaluru,2024,4,22
O01599,C0069,P61,2024-01-26,1,223.0,223.0,Ahmedabad,2024,1,26
O01600,C0151,P48,2024-03-11,1,235.0,235.0,Chennai,2024,3,11
O01601,C0455,P48,2024-08-10,1,235.0,235.0,Bengaluru,2024,8,10
O01602,C0403,P6,2024-03-15,1,866.0,866.0,Chennai,2024,3,15
O01603,C0171,P22,2024-01-06,1,871.0,871.0,Ahmedabad,2024,1,6
O01604,C0100,P27,2024-03-17,1,551.0,551.0,Bengaluru,2024,3,17
O01605,C0043,P35,2024-07-04,1,849.0,849.0,Pune,2024,7,4
O01606,C0254,P35,2024-04-27,2,849.0,1698.0,Chennai,2024,4,27
O01607,C0424,P58,2024-10-24,1,165.0,165.0,Delhi,2024,10,24
O01608,C0361,P23,2024-12-26,1,891.0,891.0,Hyderabad,2024,12,26
O01609,C0327,P38,2024-12-06,2,755.0,1510.0,Bengaluru,2024,12,6
O01610,C0423,P33,2024-10-16,1,891.0,891.0,Hyderabad,2024,10,16
O01611,C0130,P5,2024-12-19,1,755.0,755.0,Bengaluru,2024,12,19
O01612,C0283,P2,2024-12-23,2,806.0,1612.0,Ahmedabad,2024,12,23
O01613,C0049,P6,2024-04-21,1,866.0,866.0,Ahmedabad,2024,4,21
O01614,C0006,P6,2024-03-23,1,866.0,866.0,Chennai,2024,3,23
O01615,C0338,P7,2024-05-07,1,811.0,811.0,Delhi,2024,5,7
O01616,C0429,P57,2024-02-09,1,165.0,165.0,Pune,2024,2,9
O01617,C0309,P45,2024-03-27,1,466.0,466.0,Delhi,2024,3,27
O01618,C0111,P4,2024-09-11,1,403.0,403.0,Chennai,2024,9,11
O01619,C0202,P2,2024-12-01,2,806.0,1612.0,Delhi,2024,12,1
O01620,C0188,P57,2024-02-01,1,165.0,165.0,Delhi,2024,2,1
O01621,C0472,P1,2024-03-19,1,905.0,905.0,Mumbai,2024,3,19
O01622,C0207,P10,2024-10-21,1,1019.0,1019.0,Ahmedabad,2024,10,21
O01623,C0094,P46,2024-10-25,1,849.0,849.0,Bengaluru,2024,10,25
O01624,C0066,P1,2024-11-21,1,905.0,905.0,Hyderabad,2024,11,21
O01625,C0246,P40,2024-07-14,1,891.0,891.0,Ahmedabad,2024,7,14
O01626,C0159,P37,2024-04-20,1,1075.0,1075.0,Chennai,2024,4,20
O01627,C0097,P4,2024-09-15,2,403.0,806.0,Ahmedabad,2024,9,15
O01628,C0368,P5,2024-03-27,2,755.0,1510.0,Mumbai,2024,3,27
O01629,C0053,P31,2024-11-09,1,1019.0,1019.0,Chennai,2024,11,9
O01630,C0262,P15,2024-04-27,2,1572.0,3144.0,Ahmedabad,2024,4,27
O01631,C0004,P49,2024-03-01,1,229.0,229.0,Mumbai,2024,3,1
O01632,C0109,P61,2024-11-06,1,223.0,223.0,Mumbai,2024,11,6
O01633,C0331,P27,2024-12-28,1,551.0,551.0,Mumbai,2024,12,28
O01634,C0375,P29,2024-11-20,1,1019.0,1019.0,Ahmedabad,2024,11,20
O01635,C0235,P25,2024-05-06,1,891.0,891.0,Mumbai,2024,5,6
O01636,C0286,P23,2024-08-02,1,891.0,891.0,Ahmedabad,2024,8,2
O01637,C0162,P50,2024-02-19,1,176.0,176.0,Chennai,2024,2,19
O01638,C0413,P59,2024-02-28,1,129.0,129.0,Pune,2024,2,28
O01639,C0264,P60,2024-12-11,1,276.0,276.0,Chennai,2024,12,11
O01640,C0337,P38,2024-09-24,1,755.0,755.0,Delhi,2024,9,24
O01641,C0002,P14,2024-10-29,2,973.0,1946.0,Bengaluru,2024,10,29
O01642,C0004,P11,2024-10-16,2,973.0,1946.0,Mumbai,2024,10,16
O01643,C0136,P24,2024-08-09,1,755.0,755.0,Chennai,2024,8,9
O01644,C0252,P7,2024-11-26,1,811.0,811.0,Chennai,2024,11,26
O01645,C0057,P37,2024-11-23,1,1075.0,1075.0,Pune,2024,11,23
O01646,C0410,P13,2024-01-19,1,747.0,747.0,Delhi,2024,1,19
O01647,C0480,P27,2024-07-29,2,551.0,1102.0,Hyderabad,2024,7,29
O01648,C0101,P38,2024-01-01,1,755.0,755.0,Chennai,2024,1,1
O01649,C0025,P23,2024-06-16,1,891.0,891.0,Delhi,2024,6,16
O01650,C0019,P49,2024-08-26,2,229.0,458.0,Hyderabad,2024,8,26
O01651,C0351,P46,2024-07-07,1,849.0,849.0,Chennai,2024,7,7
O01652,C0438,P20,2024-02-04,1,820.0,820.0,Pune,2024,2,4
O01653,C0342,P46,2024-11-25,1,849.0,849.0,Bengaluru,2024,11,25
O01654,C0210,P45,2024-03-03,1,466.0,466.0,Hyderabad,2024,3,3
O01655,C0019,P1,2024-10-27,2,905.0,1810.0,Hyderabad,2024,10,27
O01656,C0088,P19,2024-10-05,1,891.0,891.0,Bengaluru,2024,10,5
O01657,C0163,P53,2024-07-30,1,212.0,212.0,Ahmedabad,2024,7,30
O01658,C0164,P27,2024-02-27,1,551.0,551.0,Chennai,2024,2,27
O01659,C0384,P50,2024-11-20,1,176.0,176.0,Delhi,2024,11,20
O01660,C0160,P36,2024-02-24,1,891.0,891.0,Delhi,2024,2,24
O01661,C0111,P24,2024-11-09,1,755.0,755.0,Chennai,2024,11,9
O01662,C0275,P11,2024-06-04,2,973.0,1946.0,Delhi,2024,6,4
O01663,C0467,P12,2024-02-12,1,849.0,849.0,Delhi,2024,2,12
O01664,C0243,P24,2024-04-12,1,755.0,755.0,Bengaluru,2024,4,12
O01665,C0428,P46,2024-09-30,1,849.0,849.0,Ahmedabad,2024,9,30
O01666,C0225,P28,2024-05-06,2,471.0,942.0,Bengaluru,2024,5,6
O01667,C0185,P21,2024-05-11,1,466.0,466.0,Pune,2024,5,11
O01668,C0009,P17,2024-12-15,1,849.0,849.0,Delhi,2024,12,15
O01669,C0488,P46,2024-12-13,1,849.0,849.0,Delhi,2024,12,13
O01670,C0155,P59,2024-03-24,2,129.0,258.0,Mumbai,2024,3,24
O01671,C0075,P3,2024-10-02,1,1019.0,1019.0,Mumbai,2024,10,2
O01672,C0189,P31,2024-07-13,1,1019.0,1019.0,Ahmedabad,2024,7,13
O01673,C0141,P36,2024-09-01,1,891.0,891.0,Pune,2024,9,1
O01674,C0477,P43,2024-10-11,1,806.0,806.0,Chennai,2024,10,11
O01675,C0425,P60,2024-12-12,1,276.0,276.0,Mumbai,2024,12,12
O01676,C0254,P25,2024-06-15,1,891.0,891.0,Chennai,2024,6,15
O01677,C0136,P15,2024-08-12,1,1572.0,1572.0,Chennai,2024,8,12
O01678,C0074,P43,2024-09-05,2,806.0,1612.0,Bengaluru,2024,9,5
O01679,C0264,P50,2024-02-08,1,176.0,176.0,Chennai,2024,2,8
O01680,C0123,P26,2024-11-23,1,373.0,373.0,Chennai,2024,11,23
O01681,C0236,P48,2024-02-24,2,235.0,470.0,Mumbai,2024,2,24
O01682,C0357,P10,2024-03-28,2,1019.0,2038.0,Bengaluru,2024,3,28
O01683,C0497,P34,2024-09-14,1,973.0,973.0,Ahmedabad,2024,9,14
O01684,C0267,P51,2024-05-16,1,176.0,176.0,Chennai,2024,5,16
O01685,C0150,P30,2024-08-23,1,849.0,849.0,Hyderabad,2024,8,23
O01686,C0210,P59,2024-10-18,1,129.0,129.0,Hyderabad,2024,10,18
O01687,C0468,P23,2024-06-11,2,891.0,1782.0,Chennai,2024,6,11
O01688,C0226,P43,2024-04-11,2,806.0,1612.0,Pune,2024,4,11
O01689,C0376,P24,2024-05-08,2,755.0,1510.0,Hyderabad,2024,5,8
O01690,C0460,P11,2024-02-09,2,973.0,1946.0,Delhi,2024,2,9
O01691,C0412,P22,2024-11-15,2,871.0,1742.0,Ahmedabad,2024,11,15
O01692,C0028,P57,2024-07-17,2,165.0,330.0,Hyderabad,2024,7,17
O01693,C0128,P8,2024-07-13,2,925.0,1850.0,Hyderabad,2024,7,13
O01694,C0320,P51,2024-02-24,2,176.0,352.0,Hyderabad,2024,2,24
O01695,C0077,P9,2024-09-14,1,973.0,973.0,Ahmedabad,2024,9,14
O01696,C0226,P50,2024-09-11,2,176.0,352.0,Pune,2024,9,11
O01697,C0382,P11,2024-10-12,2,973.0,1946.0,Chennai,2024,10,12
O01698,C0226,P46,2024-07-07,1,849.0,849.0,Pune,2024,7,7
O01699,C0375,P35,2024-12-21,1,849.0,849.0,Ahmedabad,2024,12,21
O01700,C0212,P49,2024-09-16,2,229.0,458.0,Bengaluru,2024,9,16
O01701,C0496,P57,2024-09-11,1,165.0,165.0,Pune,2024,9,11
O01702,C0071,P1,2024-09-06,1,905.0,905.0,Mumbai,2024,9,6
O01703,C0085,P38,2024-04-22,1,755.0,755.0,Ahmedabad,2024,4,22
O01704,C0326,P62,2024-10-17,1,129.0,129.0,Pune,2024,10,17
O01705,C0218,P61,2024-06-19,1,223.0,223.0,Delhi,2024,6,19
O01706,C0407,P22,2024-02-24,1,871.0,871.0,Mumbai,2024,2,24
O01707,C0216,P3,2024-11-28,1,1019.0,1019.0,Delhi,2024,11,28
O01708,C0456,P7,2024-05-04,1,811.0,811.0,Chennai,2024,5,4
O01709,C0391,P44,2024-07-14,1,764.0,764.0,Pune,2024,7,14
O01710,C0325,P20,2024-06-10,1,820.0,820.0,Hyderabad,2024,6,10
O01711,C0332,P10,2024-07-01,2,1019.0,2038.0,Chennai,2024,7,1
O01712,C0062,P35,2024-06-13,1,849.0,849.0,Pune,2024,6,13
O01713,C0369,P48,2024-12-19,1,235.0,235.0,Hyderabad,2024,12,19
O01714,C0180,P54,2024-02-15,1,235.0,235.0,Mumbai,2024,2,15
O01715,C0373,P23,2024-01-15,1,891.0,891.0,Delhi,2024,1,15
O01716,C0474,P38,2024-01-14,1,755.0,755.0,Delhi,2024,1,14
O01717,C0204,P32,2024-06-17,2,871.0,1742.0,Bengaluru,2024,6,17
O01718,C0261,P17,2024-12-21,1,849.0,849.0,Bengaluru,2024,12,21
O01719,C0313,P2,2024-11-12,1,806.0,806.0,Hyderabad,2024,11,12
O01720,C0437,P22,2024-09-30,2,871.0,1742.0,Pune,2024,9,30
O01721,C0433,P13,2024-11-23,1,747.0,747.0,Bengaluru,2024,11,23
O01722,C0211,P1,2024-01-15,2,905.0,1810.0,Pune,2024,1,15
O01723,C0144,P36,2024-05-18,2,891.0,1782.0,Ahmedabad,2024,5,18
O01724,C0156,P49,2024-04-12,1,229.0,229.0,Pune,2024,4,12
O01725,C0154,P41,2024-08-26,1,820.0,820.0,Chennai,2024,8,26
O01726,C0492,P11,2024-12-10,1,973.0,973.0,Pune,2024,12,10
O01727,C0021,P38,2024-07-31,1,755.0,755.0,Mumbai,2024,7,31
O01728,C0001,P52,2024-04-08,2,229.0,458.0,Pune,2024,4,8
O01729,C0412,P4,2024-12-04,1,403.0,403.0,Ahmedabad,2024,12,4
O01730,C0110,P55,2024-01-29,1,129.0,129.0,Chennai,2024,1,29
O01731,C0349,P38,2024-04-10,1,755.0,755.0,Mumbai,2024,4,10
O01732,C0153,P45,2024-09-10,2,466.0,932.0,Mumbai,2024,9,10
O01733,C0145,P30,2024-04-29,1,849.0,849.0,Delhi,2024,4,29
O01734,C0247,P8,2024-10-27,1,925.0,925.0,Pune,2024,10,27
O01735,C0470,P59,2024-04-19,1,129.0,129.0,Delhi,2024,4,19
O01736,C0263,P24,2024-08-17,1,755.0,755.0,Chennai,2024,8,17
O01737,C0468,P42,2024-01-27,2,973.0,1946.0,Chennai,2024,1,27
O01738,C0306,P11,2024-06-18,1,973.0,973.0,Chennai,2024,6,18
O01739,C0344,P5,2024-04-23,1,755.0,755.0,Delhi,2024,4,23
O01740,C0276,P43,2024-09-15,1,806.0,806.0,Delhi,2024,9,15
O01741,C0199,P45,2024-02-12,1,466.0,466.0,Delhi,2024,2,12
O01742,C0487,P32,2024-02-29,1,871.0,871.0,Hyderabad,2024,2,29
O01743,C0381,P23,2024-11-18,1,891.0,891.0,Mumbai,2024,11,18
O01744,C0444,P31,2024-08-02,2,1019.0,2038.0,Mumbai,2024,8,2
O01745,C0002,P53,2024-08-05,1,212.0,212.0,Bengaluru,2024,8,5
O01746,C0342,P16,2024-12-31,1,726.0,726.0,Bengaluru,2024,12,31
O01747,C0061,P4,2024-06-09,1,403.0,403.0,Pune,2024,6,9
O01748,C0010,P59,2024-05-09,1,129.0,129.0,Chennai,2024,5,9
O01749,C0054,P34,2024-01-29,1,973.0,973.0,Pune,2024,1,29
O01750,C0419,P36,2024-10-22,1,891.0,891.0,Ahmedabad,2024,10,22
O01751,C0361,P17,2024-12-23,1,849.0,849.0,Hyderabad,2024,12,23
O01752,C0431,P20,2024-03-28,1,820.0,820.0,Chennai,2024,3,28
O01753,C0395,P1,2024-11-05,1,905.0,905.0,Hyderabad,2024,11,5
O01754,C0082,P2,2024-05-03,1,806.0,806.0,Bengaluru,2024,5,3
O01755,C0229,P24,2024-12-31,1,755.0,755.0,Ahmedabad,2024,12,31
O01756,C0327,P5,2024-05-13,1,755.0,755.0,Bengaluru,2024,5,13
O01757,C0053,P29,2024-02-01,1,1019.0,1019.0,Chennai,2024,2,1
O01758,C0045,P9,2024-05-31,1,973.0,973.0,Hyderabad,2024,5,31
O01759,C0283,P41,2024-10-15,1,820.0,820.0,Ahmedabad,2024,10,15
O01760,C0359,P28,2024-01-02,1,471.0,471.0,Ahmedabad,2024,1,2
O01761,C0315,P16,2024-09-23,1,726.0,726.0,Pune,2024,9,23
O01762,C0229,P27,2024-09-04,1,551.0,551.0,Ahmedabad,2024,9,4
O01763,C0168,P61,2024-06-02,1,223.0,223.0,Chennai,2024,6,2
O01764,C0236,P56,2024-12-01,1,165.0,165.0,Mumbai,2024,12,1
O01765,C0171,P43,2024-09-06,1,806.0,806.0,Ahmedabad,2024,9,6
O01766,C0218,P29,2024-09-24,2,1019.0,2038.0,Delhi,2024,9,24
O01767,C0075,P36,2024-07-19,1,891.0,891.0,Mumbai,2024,7,19
O01768,C0374,P3,2024-06-26,1,1019.0,1019.0,Bengaluru,2024,6,26
O01769,C0400,P22,2024-06-04,2,871.0,1742.0,Hyderabad,2024,6,4
O01770,C0202,P50,2024-12-06,1,176.0,176.0,Delhi,2024,12,6
O01771,C0093,P57,2024-02-10,2,165.0,330.0,Delhi,2024,2,10
O01772,C0464,P5,2024-07-02,2,755.0,1510.0,Chennai,2024,7,2
O01773,C0065,P35,2024-03-18,2,849.0,1698.0,Mumbai,2024,3,18
O01774,C0206,P17,2024-04-02,1,849.0,849.0,Delhi,2024,4,2
O01775,C0425,P37,2024-04-18,1,1075.0,1075.0,Mumbai,2024,4,18
O01776,C0084,P60,2024-06-01,1,276.0,276.0,Chennai,2024,6,1
O01777,C0048,P19,2024-11-13,1,891.0,891.0,Bengaluru,2024,11,13
O01778,C0218,P8,2024-11-09,1,925.0,925.0,Delhi,2024,11,9
O01779,C0487,P50,2024-07-21,2,176.0,352.0,Hyderabad,2024,7,21
O01780,C0415,P16,2024-11-06,1,726.0,726.0,Delhi,2024,11,6
O01781,C0291,P23,2024-06-18,2,891.0,1782.0,Delhi,2024,6,18
O01782,C0200,P28,2024-08-25,1,471.0,471.0,Bengaluru,2024,8,25
O01783,C0236,P61,2024-11-23,2,223.0,446.0,Mumbai,2024,11,23
O01784,C0033,P40,2024-04-21,1,891.0,891.0,Pune,2024,4,21
O01785,C0451,P6,2024-02-03,1,866.0,866.0,Delhi,2024,2,3
O01786,C0268,P24,2024-04-03,1,755.0,755.0,Bengaluru,2024,4,3
O01787,C0185,P6,2024-06-24,1,866.0,866.0,Pune,2024,6,24
O01788,C0311,P44,2024-06-14,1,764.0,764.0,Bengaluru,2024,6,14
O01789,C0237,P28,2024-01-13,1,471.0,471.0,Hyderabad,2024,1,13
O01790,C0305,P19,2024-03-08,1,891.0,891.0,Mumbai,2024,3,8
O01791,C0289,P61,2024-10-02,1,223.0,223.0,Bengaluru,2024,10,2
O01792,C0216,P6,2024-10-19,2,866.0,1732.0,Delhi,2024,10,19
O01793,C0158,P6,2024-03-28,1,866.0,866.0,Pune,2024,3,28
O01794,C0079,P51,2024-02-17,1,176.0,176.0,Hyderabad,2024,2,17
O01795,C0401,P9,2024-05-20,1,973.0,973.0,Bengaluru,2024,5,20
O01796,C0051,P30,2024-06-12,1,849.0,849.0,Chennai,2024,6,12
O01797,C0439,P9,2024-05-05,1,973.0,973.0,Mumbai,2024,5,5
O01798,C0093,P29,2024-10-02,1,1019.0,1019.0,Delhi,2024,10,2
O01799,C0181,P21,2024-12-18,2,466.0,932.0,Hyderabad,2024,12,18
O01800,C0203,P15,2024-09-17,1,1572.0,1572.0,Bengaluru,2024,9,17
O01801,C0224,P10,2024-07-02,1,1019.0,1019.0,Pune,2024,7,2
O01802,C0064,P30,2024-03-23,1,849.0,849.0,Ahmedabad,2024,3,23
O01803,C0106,P21,2024-04-04,1,466.0,466.0,Pune,2024,4,4
O01804,C0421,P35,2024-08-28,1,849.0,849.0,Chennai,2024,8,28
O01805,C0224,P42,2024-08-03,2,973.0,1946.0,Pune,2024,8,3
O01806,C0334,P2,2024-08-09,1,806.0,806.0,Bengaluru,2024,8,9
O01807,C0339,P35,2024-12-03,1,849.0,849.0,Hyderabad,2024,12,3
O01808,C0258,P56,2024-07-03,2,165.0,330.0,Mumbai,2024,7,3
O01809,C0032,P58,2024-06-12,1,165.0,165.0,Chennai,2024,6,12
O01810,C0372,P57,2024-01-07,2,165.0,330.0,Ahmedabad,2024,1,7
O01811,C0332,P62,2024-07-09,2,129.0,258.0,Chennai,2024,7,9
O01812,C0294,P51,2024-09-22,1,176.0,176.0,Hyderabad,2024,9,22
O01813,C0386,P49,2024-09-02,1,229.0,229.0,Bengaluru,2024,9,2
O01814,C0256,P60,2024-12-19,1,276.0,276.0,Bengaluru,2024,12,19
O01815,C0133,P29,2024-03-12,1,1019.0,1019.0,Chennai,2024,3,12
O01816,C0223,P48,2024-07-20,1,235.0,235.0,Ahmedabad,2024,7,20
O01817,C0165,P17,2024-08-24,1,849.0,849.0,Pune,2024,8,24
O01818,C0008,P61,2024-05-30,1,223.0,223.0,Ahmedabad,2024,5,30
O01819,C0269,P62,2024-06-06,1,129.0,129.0,Pune,2024,6,6
O01820,C0436,P6,2024-06-30,2,866.0,1732.0,Pune,2024,6,30
O01821,C0454,P50,2024-05-09,1,176.0,176.0,Delhi,2024,5,9
O01822,C0005,P43,2024-02-23,1,806.0,806.0,Chennai,2024,2,23
O01823,C0441,P42,2024-11-22,1,973.0,973.0,Mumbai,2024,11,22
O01824,C0034,P42,2024-09-06,2,973.0,1946.0,Bengaluru,2024,9,6
O01825,C0034,P26,2024-01-16,1,373.0,373.0,Bengaluru,2024,1,16
O01826,C0423,P42,2024-04-17,1,973.0,973.0,Hyderabad,2024,4,17
O01827,C0239,P35,2024-04-16,1,849.0,849.0,Bengaluru,2024,4,16
O01828,C0130,P20,2024-10-26,1,820.0,820.0,Bengaluru,2024,10,26
O01829,C0397,P50,2024-04-17,1,176.0,176.0,Ahmedabad,2024,4,17
O01830,C0127,P4,2024-11-02,2,403.0,806.0,Hyderabad,2024,11,2
O01831,C0393,P51,2024-05-04,2,176.0,352.0,Ahmedabad,2024,5,4
O01832,C0440,P54,2024-04-03,2,235.0,470.0,Bengaluru,2024,4,3
O01833,C0192,P45,2024-07-24,1,466.0,466.0,Delhi,2024,7,24
O01834,C0037,P61,2024-12-05,1,223.0,223.0,Delhi,2024,12,5
O01835,C0407,P59,2024-11-28,2,129.0,258.0,Mumbai,2024,11,28
O01836,C0001,P48,2024-06-17,1,235.0,235.0,Pune,2024,6,17
O01837,C0433,P5,2024-02-21,1,755.0,755.0,Bengaluru,2024,2,21
O01838,C0105,P16,2024-10-17,1,726.0,726.0,Delhi,2024,10,17
O01839,C0235,P34,2024-09-09,2,973.0,1946.0,Mumbai,2024,9,9
